State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Passenger Paid Fares,Organization Paid Fares,Total Fares
,12,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Funds Earned During Period,3104663,0,3104663
,12,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Funds Earned During Period,233684,0,233684
,12,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Funds Earned During Period,1175411,0,1175411
,14,Sitka Tribe of Alaska,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,14,Sitka Tribe of Alaska,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,39365,7650,47015
,15,Snoqualmie Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,15,Snoqualmie Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,16,RiverCities Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,32371,2934,35305
,16,RiverCities Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,95087,60033,155120
,17,Stillaguamish Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,17,Stillaguamish Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,17,Stillaguamish Tribe of Indians,Reduced Reporter,Tribe,VP,DO,Funds Expended on Capital,0,0,0
,17,Stillaguamish Tribe of Indians,Reduced Reporter,Tribe,VP,DO,Funds Expended on Operations,12214,0,12214
,18,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,309579,10336,319915
,18,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,43950,0,43950
,18,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,741781,327553,1069334
,18,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Funds Earned During Period,1441591,364109,1805700
,19,Intercity Transit,Full Reporter,Urban,CB,DO,Funds Earned During Period,196279,0,196279
,19,Intercity Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,160775,0,160775
,19,Intercity Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,1584515,723356,2307871
,19,Intercity Transit,Full Reporter,Urban,VP,DO,Funds Earned During Period,1389142,0,1389142
,20,Kitsap Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,247519,0,247519
,20,Kitsap Transit,Full Reporter,Urban,DT,PT,Funds Earned During Period,6694,0,6694
,20,Kitsap Transit,Full Reporter,Urban,FB,DO,Funds Earned During Period,2644242,0,2644242
,20,Kitsap Transit,Full Reporter,Urban,FB,PT,Funds Earned During Period,759525,0,759525
,20,Kitsap Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,3946357,0,3946357
,20,Kitsap Transit,Full Reporter,Urban,VP,DO,Funds Earned During Period,424041,0,424041
,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,100209,0,100209
,21,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Funds Earned During Period,276,0,276
,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1292253,1181684,2473937
,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO,Funds Earned During Period,110283,0,110283
,22,City of Pocatello,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,22,City of Pocatello,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,46909,0,46909
,22,City of Pocatello,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,22,City of Pocatello,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,89863,0,89863
,23,City of Seattle,Full Reporter,Urban,MG,PT,Funds Earned During Period,4151874,0,4151874
,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,496918,0,496918
,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,6200070,0,6200070
,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Funds Earned During Period,158169,0,158169
,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,402005,0,402005
,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,2196271,0,2196271
,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT,Funds Earned During Period,310822,0,310822
,28,County of Pierce,Full Reporter,Urban,FB,PT,Funds Earned During Period,2778623,0,2778623
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO,Funds Earned During Period,1022972,3314770,4337742
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT,Funds Earned During Period,6405425,9506299,15911724
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT,Funds Earned During Period,371586,60077,431663
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO,Funds Earned During Period,5993904,2949535,8943439
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO,Funds Earned During Period,1814188,1299314,3113502
,30,Chickaloon Native Village,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,30,Chickaloon Native Village,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,2812,0,2812
,31,Shoshone-Bannock Tribes ,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,31,Shoshone-Bannock Tribes ,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,20472,9000,29472
,34,Rogue Valley Transportation District,Full Reporter,Urban,DR,PT,Funds Earned During Period,111858,0,111858
,34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO,Funds Earned During Period,1189888,0,1189888
,35,Washington State Ferries,Full Reporter,Urban,FB,DO,Funds Earned During Period,76422888,0,76422888
,36,Makah Tribal Council,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,36,Makah Tribal Council,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,1031,0,1031
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,10212016,16940523,27152539
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,3828414,5854518,9682932
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT,Funds Earned During Period,5407412,11924969,17332381
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO,Funds Earned During Period,21445826,22156367,43602193
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO,Funds Earned During Period,0,0,0
,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO,Funds Earned During Period,26097415,0,26097415
,43,Link Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,49016,7500,56516
,43,Link Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,431,0,431
,43,Link Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,501440,81824,583264
,44,Skagit Transit,Full Reporter,Urban,CB,DO,Funds Earned During Period,82137,0,82137
,44,Skagit Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,9419,0,9419
,44,Skagit Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,368183,0,368183
,44,Skagit Transit,Full Reporter,Urban,VP,DO,Funds Earned During Period,475310,0,475310
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,48032,0,48032
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,351530,0,351530
,46,City of Wilsonville,Full Reporter,Urban,DR,DO,Funds Earned During Period,5224,0,5224
,46,City of Wilsonville,Full Reporter,Urban,MB,DO,Funds Earned During Period,200674,500,201174
,47,City of Corvallis,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,47,City of Corvallis,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0,0,0
,48,City of Lewiston,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,48,City of Lewiston,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,8257,0,8257
,48,City of Lewiston,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,48,City of Lewiston,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,34633,0,34633
,51,Asotin County,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,51,Asotin County,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,7241,0,7241
,51,Asotin County,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,51,Asotin County,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,21404,0,21404
,51,Asotin County,Reduced Reporter,Urban,VP,DO,Funds Expended on Capital,0,0,0
,51,Asotin County,Reduced Reporter,Urban,VP,DO,Funds Expended on Operations,81980,0,81980
,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0,0,0
,55,Kootenai County,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,55,Kootenai County,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO,Funds Earned During Period,258862,0,258862
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO,Funds Earned During Period,43055,0,43055
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT,Funds Earned During Period,50907,0,50907
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO,Funds Earned During Period,2388,0,2388
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,PT,Funds Earned During Period,356866,0,356866
,58,City of Portland,Full Reporter,Urban,SR,PT,Funds Earned During Period,1070657,0,1070657
,58,City of Portland,Full Reporter,Urban,TR,PT,Funds Earned During Period,764384,0,764384
,59,Josephine County,Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,0,0,0
,59,Josephine County,Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,48897,0,48897
,59,Josephine County,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,59,Josephine County,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,29419,0,29419
,59,Josephine County,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,59,Josephine County,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,52839,0,52839
,61,City of Albany,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,61,City of Albany,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,33708,0,33708
,61,City of Albany,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,61,City of Albany,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,47252,0,47252
,63,City of Milton-Freewater,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0,0,0
,63,City of Milton-Freewater,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,6080,0,6080
,63,City of Milton-Freewater,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,63,City of Milton-Freewater,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0,0,0
,64,Valley Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,64,Valley Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,26058,0,26058
,64,Valley Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,64,Valley Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,131380,0,131380
,64,Valley Transit,Reduced Reporter,Urban,VP,DO,Funds Expended on Capital,0,0,0
,64,Valley Transit,Reduced Reporter,Urban,VP,DO,Funds Expended on Operations,30991,0,30991
,65,Benton County,Reduced Reporter,Urban,CB,PT,Funds Expended on Capital,0,0,0
,65,Benton County,Reduced Reporter,Urban,CB,PT,Funds Expended on Operations,31728,0,31728
,65,Benton County,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,65,Benton County,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,82163,402081,484244
,85,Gulkana Village Council,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,85,Gulkana Village Council,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,1148,0,1148
,85,Gulkana Village Council,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,85,Gulkana Village Council,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,29296,0,29296
,95,Lummi Nation,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,95,Lummi Nation,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0,0,0
,103,Squaxin Island Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,103,Squaxin Island Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0,0,0
,111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0,0,0
,119,Confederated Tribes of the Umatilla Indian Reservation,Reduced Reporter,Tribe,CB,DO,Funds Expended on Capital,0,0,0
,119,Confederated Tribes of the Umatilla Indian Reservation,Reduced Reporter,Tribe,CB,DO,Funds Expended on Operations,0,0,0
,119,Confederated Tribes of the Umatilla Indian Reservation,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,119,Confederated Tribes of the Umatilla Indian Reservation,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0,0,0
,127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,135,Nez Perce Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,135,Nez Perce Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,3233,0,3233
,135,Nez Perce Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,135,Nez Perce Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,15778,0,15778
,199,Seldovia Village Tribe,Reduced Reporter,Tribe,FB,DO,Funds Expended on Capital,0,0,0
,199,Seldovia Village Tribe,Reduced Reporter,Tribe,FB,DO,Funds Expended on Operations,389607,12152,401759
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0,0,0
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,VP,DO,Funds Expended on Capital,0,0,0
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,VP,DO,Funds Expended on Operations,18744,0,18744
,247,Native Village of Noatak,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,247,Native Village of Noatak,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,271,Nome Eskimo Community,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,271,Nome Eskimo Community,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0,0,0
,279,Hydaburg Cooperative Association,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,279,Hydaburg Cooperative Association,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,2820,0,2820
,373,Treasure Valley Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,373,Treasure Valley Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,8040,0,8040
,373,Treasure Valley Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,373,Treasure Valley Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,32214,0,32214
,376,"Ride Connection, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,0,0,0
,376,"Ride Connection, Inc.",Full Reporter,Urban,DT,PT,Funds Earned During Period,0,0,0
,376,"Ride Connection, Inc.",Full Reporter,Urban,MB,DO,Funds Earned During Period,16795,0,16795
,400,Gwichyaa Zhee Tribal Transit Service,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,400,Gwichyaa Zhee Tribal Transit Service,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,3289,0,3289
,401,Lower Elwha Klallam Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,401,Lower Elwha Klallam Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0,0,0
,407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0,0,0
,414,Ninilchik Village,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,414,Ninilchik Village,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,3026,500,3526
,415,Ada County Highway District,Full Reporter,Urban,VP,DO,Funds Earned During Period,1011733,0,1011733
,416,Boise State University,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,416,Boise State University,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,417,Quileute Tribe Community Shuttle,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,417,Quileute Tribe Community Shuttle,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0,0,0
,419,Kenaitze Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,419,Kenaitze Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,420,Native Village of Unalakleet,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,420,Native Village of Unalakleet,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,455,Samish Indian Nation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,455,Samish Indian Nation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0,0,0
,0R01-00311,Mountain Rides Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,0R01-00311,Mountain Rides Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,184,0,184
,0R01-00311,Mountain Rides Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,0R01-00311,Mountain Rides Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,222573,0,222573
,0R01-00311,Mountain Rides Transportation Authority,Rural Reporter,Rural,VP,DO,Funds Expended on Capital,0,0,0
,0R01-00311,Mountain Rides Transportation Authority,Rural Reporter,Rural,VP,DO,Funds Expended on Operations,157935,0,157935
,0R01-00341,Selkirks-Pend Oreille Transit Authority (SPOT),Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,0R01-00341,Selkirks-Pend Oreille Transit Authority (SPOT),Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0,0,0
,0R01-00341,Selkirks-Pend Oreille Transit Authority (SPOT),Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,0R01-00341,Selkirks-Pend Oreille Transit Authority (SPOT),Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,0R01-00342,Valley Vista Care Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,0R01-00342,Valley Vista Care Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0,0,0
,0R01-00347,SMART Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,0R01-00347,SMART Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,2295,0,2295
,0R01-00347,SMART Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,0R01-00347,SMART Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,0R01-00357,TransIV Buses - College of Southern Idaho,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,0R01-00357,TransIV Buses - College of Southern Idaho,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,13207,0,13207
,0R01-00403,Lemhi Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,0R01-00403,Lemhi Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,7129,0,7129
,0R01-00404,Shoshone County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0,0,0
,0R01-00404,Shoshone County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,0,0,0
,0R01-00404,Shoshone County,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0,0,0
