State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
,2,Spokane Transit Authority,Full Reporter,Urban,DR,DO,Vehicle Operations,2295599,385382,1178893,202852,1783126,190270,320027,25057,13701,0,0,2260,0,0,824,0,6397991,6397991,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,Facility Maintenance,0,0,0,0,0,14601,0,0,3045,0,0,0,19972,0,0,0,37618,37618,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,General Administration,0,0,42178,10399,25279,60240,0,0,15383,12071,20193,0,516033,0,0,0,701776,701776,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,Total,0,0,42178,10399,25279,74841,324751,0,18428,12071,20193,0,3452569,0,0,0,3980709,3980709,3980709
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,724970,0,0,0,724970,724970,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,Vehicle Operations,0,0,0,0,0,0,324751,0,0,0,0,0,2191594,0,0,0,2516345,2516345,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,1158548,185517,572533,1109753,0,0,693623,0,0,0,0,0,1258,0,3721232,3721232,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,General Administration,0,0,4207219,671512,1434634,1174647,0,0,982960,910042,1181206,83102,0,0,486267,0,11131589,11131589,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,Total,14276450,2218538,11170960,1891550,11204051,3729704,2904810,532562,4354720,910042,1181206,83469,0,0,726013,0,55184075,55184075,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,3324178,553036,1538189,166859,51465,12036,2497963,0,0,0,0,0,9351,0,8153077,8153077,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,Vehicle Operations,14276450,2218538,2481015,481485,7658695,1278445,2853345,520526,180174,0,0,367,0,0,229137,0,32178177,32178177,0
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,Facility Maintenance,0,0,0,0,0,9123,0,0,1902,0,0,0,0,0,0,0,11025,11025,0
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,General Administration,0,0,152095,18505,52053,18253,0,0,9601,8507,145502,94,0,0,14564,0,419174,419174,0
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,Total,0,0,152095,18505,52053,68713,132543,4647,42611,8507,145502,710,0,0,17613,0,643499,643499,0
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,Vehicle Maintenance,0,0,0,0,0,37719,0,0,31108,0,0,0,0,0,0,0,68827,68827,0
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,Vehicle Operations,0,0,0,0,0,3618,132543,4647,0,0,0,616,0,0,3049,0,144473,144473,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,Facility Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,1874359,0,0,1874359,0,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,General Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,7465107,0,0,7465107,0,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,50494781,0,0,50494781,0,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,11023988,0,0,11023988,0,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,Vehicle Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,30131327,0,0,30131327,0,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Facility Maintenance,0,0,37805,5154,17736,79260,0,0,3853,0,0,0,0,0,55,0,143863,143863,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,General Administration,0,0,430526,104418,222917,289920,0,0,13713,28331,136050,13543,0,0,11677,0,1251095,1251095,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Total,1536831,323512,924774,193991,1321215,394582,158860,19455,52666,28331,136050,13543,0,0,16973,0,5120783,5120783,5120783
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0,0,46799,7449,26071,3304,22750,1310,33531,0,0,0,0,0,158,0,141372,141372,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Vehicle Operations,1536831,323512,409644,76970,1054491,22098,136110,18145,1569,0,0,0,0,0,5083,0,3584453,3584453,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,Facility Maintenance,0,0,73509,10025,33087,156654,0,0,9093,0,0,0,88140,0,97,0,370605,370605,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,General Administration,0,0,632024,176020,332864,284327,0,0,8122,23425,168,5417,736354,0,8968,0,2207689,2207689,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,Total,0,0,1673638,362053,802822,498137,0,0,21494,23425,168,5417,6924903,0,20764,0,10332821,10332821,10332821
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0,0,86418,13922,45781,4189,0,0,878,0,0,0,916105,0,382,0,1067675,1067675,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,Vehicle Operations,0,0,881687,162086,391090,52967,0,0,3401,0,0,0,5184304,0,11317,0,6686852,6686852,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,1124107,200030,560195,1076998,0,0,476522,0,0,0,0,0,3840,0,3441692,3441692,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,General Administration,0,0,5914291,1136311,2826794,5617202,0,0,276884,968848,1199712,205977,0,0,315571,0,18461590,18461590,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Total,17683075,2542662,14059437,2623148,15287167,10107561,1524685,392373,3812672,993720,1199712,205977,0,0,396477,0,70828666,70828666,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,2974083,537247,1536134,109644,107437,6188,2954285,0,0,0,0,0,10461,0,8235479,8235479,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Vehicle Operations,17683075,2542662,4046956,749560,10364044,3303717,1417248,386185,104981,24872,0,0,0,0,66605,0,40689905,40689905,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Facility Maintenance,0,0,64412,12434,34063,28955,0,0,28417,0,0,0,0,0,326,0,168607,168607,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,General Administration,0,0,223952,43007,106974,136870,0,0,5633,54343,936449,4644,0,0,9600,0,1521472,1521472,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Total,0,0,1216961,259610,623512,264914,1043236,36738,255098,54343,936449,4644,0,0,147053,0,4842558,4842558,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Vehicle Maintenance,0,0,466415,74684,245778,20609,0,0,212360,0,0,0,0,0,1363,0,1021209,1021209,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Vehicle Operations,0,0,462182,129485,236697,78480,1043236,36738,8688,0,0,0,0,0,135764,0,2131270,2131270,0
,4,Confederated Tribes of the Colville Indian Reservation,Reduced Reporter,Tribe,FB,DO,Total,,,,,,,,,,,,,,,,719912,719912,719912,
,4,Confederated Tribes of the Colville Indian Reservation,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,319916,319916,319916,
,5,City of Everett,Full Reporter,Urban,DR,DO,Facility Maintenance,0,0,164687,38802,75599,188887,0,0,21412,0,0,0,0,0,963,0,490350,490350,0
,5,City of Everett,Full Reporter,Urban,DR,DO,General Administration,5551,0,488170,77484,254756,137623,0,0,14300,91294,263078,98391,0,0,26038,0,1456685,1456685,0
,5,City of Everett,Full Reporter,Urban,DR,DO,Total,1580382,249429,1499213,292271,1627479,425754,302496,33699,498745,91294,263078,98391,0,0,41476,0,7003707,7003707,6463652
,5,City of Everett,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0,0,272338,31154,135519,42109,6085,2042,391343,0,0,0,0,0,294,0,880884,880884,0
,5,City of Everett,Full Reporter,Urban,DR,DO,Vehicle Operations,1574831,249429,574018,144831,1161605,57135,296411,31657,71690,0,0,0,0,0,14181,0,4175788,4175788,0
,5,City of Everett,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,343015,76167,157315,432007,0,0,52487,0,0,43892,0,0,1889,0,1106772,1106772,0
,5,City of Everett,Full Reporter,Urban,MB,DO,General Administration,29289,0,1117116,136410,588051,226966,0,0,30235,255763,745210,149247,0,0,51088,0,3329375,3329375,0
,5,City of Everett,Full Reporter,Urban,MB,DO,Total,3899077,758548,2690468,398621,3484626,1007423,612290,99366,1143683,294078,745210,193139,0,0,58701,0,15385230,15385230,0
,5,City of Everett,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,565705,61153,279567,154804,11945,4008,1018765,0,0,0,0,0,958,0,2096905,2096905,0
,5,City of Everett,Full Reporter,Urban,MB,DO,Vehicle Operations,3869788,758548,664632,124891,2459693,193646,600345,95358,42196,38315,0,0,0,0,4766,0,8852178,8852178,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,Facility Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,45865,0,0,0,45865,45865,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,General Administration,0,0,11703,1761,5003,0,0,0,0,2082,17568,0,91731,0,0,0,129848,129848,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,Total,0,0,24068,4074,9930,0,0,0,0,2082,17568,0,458653,0,0,0,516375,516375,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,137596,0,0,0,137596,137596,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,Vehicle Operations,0,0,12365,2313,4927,0,0,0,0,0,0,0,183461,0,0,0,203066,203066,0
,6,City of Yakima,Full Reporter,Urban,DR,PT,Facility Maintenance,0,0,1954,614,959,0,0,0,0,0,0,0,40226,0,0,0,43753,43753,0
,6,City of Yakima,Full Reporter,Urban,DR,PT,General Administration,0,0,15639,4296,6710,0,0,0,0,6243,93181,0,185039,0,0,0,311108,311108,0
,6,City of Yakima,Full Reporter,Urban,DR,PT,Total,0,0,29958,7223,12596,23708,98418,0,0,6243,93181,0,804517,0,0,0,1075844,1075844,1075844
,6,City of Yakima,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0,0,0,0,0,23708,2953,0,0,0,0,0,144813,0,0,0,171474,171474,0
,6,City of Yakima,Full Reporter,Urban,DR,PT,Vehicle Operations,0,0,12365,2313,4927,0,95465,0,0,0,0,0,434439,0,0,0,549509,549509,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,0,0,0,123621,0,0,5383,0,0,0,0,0,0,0,129004,129004,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,General Administration,0,0,366630,55531,152089,586306,0,0,12230,29353,445772,0,0,0,27506,0,1675417,1675417,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,Total,1704293,237087,943246,138863,1258060,1497856,417350,6420,85347,29353,445772,0,0,0,28756,0,6792403,6792403,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,155014,19191,93544,418082,10434,321,50578,0,0,0,0,0,0,0,747164,747164,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,Vehicle Operations,1704293,237087,421602,64141,1012427,369847,406916,6099,17156,0,0,0,0,0,1250,0,4240818,4240818,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,Facility Maintenance,0,0,1954,614,959,0,0,0,0,0,0,0,0,0,0,0,3527,3527,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,General Administration,0,0,13684,4296,6710,2871,0,0,0,4162,80919,0,0,0,119,0,112761,112761,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,Total,0,0,15638,4910,7669,22054,56979,5106,0,4162,80919,0,0,0,119,0,197556,197556,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,Vehicle Maintenance,0,0,0,0,0,19183,3419,306,0,0,0,0,0,0,0,0,22908,22908,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,Vehicle Operations,0,0,0,0,0,0,53560,4800,0,0,0,0,0,0,0,0,58360,58360,0
,7,Lane Transit District,Full Reporter,Urban,DR,PT,Facility Maintenance,0,0,6675,1361,6011,53180,0,0,408,0,0,0,1233,0,0,0,68868,68868,0
,7,Lane Transit District,Full Reporter,Urban,DR,PT,General Administration,0,0,28938,5349,25971,300304,0,0,19881,21618,2656,0,590483,0,0,0,995200,995200,0
,7,Lane Transit District,Full Reporter,Urban,DR,PT,Total,0,0,35613,6710,31982,353484,0,0,20289,21618,2656,0,4262451,0,0,0,4734803,4734803,2505537
,7,Lane Transit District,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,367519,0,0,0,367519,367519,0
,7,Lane Transit District,Full Reporter,Urban,DR,PT,Vehicle Operations,0,0,0,0,0,0,0,0,0,0,0,0,3303216,0,0,0,3303216,3303216,0
,7,Lane Transit District,Full Reporter,Urban,DT,PT,Facility Maintenance,0,0,8391,1710,7555,50416,0,0,513,0,0,0,200837,0,0,0,269422,269422,0
,7,Lane Transit District,Full Reporter,Urban,DT,PT,General Administration,0,0,36373,6723,32643,398907,0,0,2171,25522,3338,0,1090569,0,0,0,1596246,1596246,0
,7,Lane Transit District,Full Reporter,Urban,DT,PT,Total,0,0,44764,8433,40198,449323,0,0,2684,25522,3338,0,5196046,0,0,0,5770308,5770308,0
,7,Lane Transit District,Full Reporter,Urban,DT,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,754691,0,0,0,754691,754691,0
,7,Lane Transit District,Full Reporter,Urban,DT,PT,Vehicle Operations,0,0,0,0,0,0,0,0,0,0,0,0,3149949,0,0,0,3149949,3149949,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,457043,118018,521347,698243,0,0,35430,0,0,4646,0,0,10315,0,1845042,1845042,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,General Administration,0,0,2474861,413654,2420234,2586567,0,0,149783,438274,230360,0,0,0,279779,0,8993512,8993512,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,Total,7444560,1191855,6242142,1173997,12829570,3447283,1438626,136776,1338959,439116,230360,4646,0,0,364340,0,36282230,36282230,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,1749313,334510,1399901,137818,20295,1677,1129631,0,0,0,0,0,4934,0,4778079,4778079,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,Vehicle Operations,7444560,1191855,1560925,307815,8488088,24655,1418331,135099,24115,842,0,0,0,0,69312,0,20665597,20665597,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,Facility Maintenance,0,0,473,96,426,552,0,0,29,0,0,0,3560,0,0,0,5136,5136,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,General Administration,0,0,2048,379,1838,434,0,0,1890,358,188,0,120036,0,0,0,127171,127171,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,Total,0,0,2521,475,2264,986,0,0,1919,358,188,0,484111,0,0,0,492822,492822,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,16578,0,0,0,16578,16578,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,Vehicle Operations,0,0,0,0,0,0,0,0,0,0,0,0,343937,0,0,0,343937,343937,0
,7,Lane Transit District,Full Reporter,Urban,RB,DO,Facility Maintenance,0,0,132744,33704,148767,482940,0,0,18012,0,0,1295,0,0,2875,0,820337,820337,0
,7,Lane Transit District,Full Reporter,Urban,RB,DO,General Administration,0,0,712625,110499,625232,720899,0,0,43133,173266,94612,0,0,0,77977,0,2558243,2558243,0
,7,Lane Transit District,Full Reporter,Urban,RB,DO,Total,2074864,332180,2094916,385747,3791516,1274881,665306,63685,593838,173266,94612,1295,0,0,102468,0,11648574,11648574,0
,7,Lane Transit District,Full Reporter,Urban,RB,DO,Vehicle Maintenance,0,0,814504,155753,651813,64170,9449,781,525972,0,0,0,0,0,2298,0,2224740,2224740,0
,7,Lane Transit District,Full Reporter,Urban,RB,DO,Vehicle Operations,2074864,332180,435043,85791,2365704,6872,655857,62904,6721,0,0,0,0,0,19318,0,6045254,6045254,0
,7,Lane Transit District,Full Reporter,Urban,VP,PT,Facility Maintenance,0,0,3699,754,3331,4325,0,0,226,0,0,0,2599,0,0,0,14934,14934,0
,7,Lane Transit District,Full Reporter,Urban,VP,PT,General Administration,0,0,16036,2964,14392,4099,0,0,6756,2806,1472,0,70949,0,0,0,119474,119474,0
