State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Capital Type,Guideway,Passenger Stations,Administrative Buildings,Maintenance Buildings,Revenue Vehicles,Service Vehicles,Fare Revenue Collection Equipment,Communication Information Systems,Other,Total Capital Funds
,1,King County Department of Metro Transit,Full Reporter,Urban,TB,DO,Uses of Capital - Existing Section,5161077,,,,109379,,,,,5270456
,1,King County Department of Metro Transit,Full Reporter,Urban,TB,DO,Uses of Capital - Expansion Section,11345,,,,,,,,,11345
,1,King County Department of Metro Transit,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,7654420,,,,,7654420
,1,King County Department of Metro Transit,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,1762531,,,,,1762531
,2,Spokane Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,30114,51576,2614539,,,646986,0,3343215
,2,Spokane Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,3319584,14013,529146,,241428,124867,433873,8689378,13352289
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,4012524,,,1221927,3059550,,,,,8294001
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,385936,,,,,385936
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,75172,,75172
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,1889730,,,,,1889730
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,2146339,240228,2756824,15148803,162529,,2071723,2138258,24664704
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,145123,588106,,0,,,1651701,1236803,3621733
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,1858652,,,,,1858652
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,344337,,,148365,,492702
,4,Confederated Tribes of the Colville Indian Reservation,Reduced Reporter,Tribe,FB,DO,Reduced Reporting,,,,,,,,,,0
,4,Confederated Tribes of the Colville Indian Reservation,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,0
,5,City of Everett,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,0,31544,,,,,31544
,5,City of Everett,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,5,City of Everett,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,551050,,57985,3179148,,54057,,2363083,6205323
,5,City of Everett,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,6,City of Yakima,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,6,City of Yakima,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,42433,,,,,473215,,515648
,6,City of Yakima,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,7,Lane Transit District,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,774348,,,,,774348
,7,Lane Transit District,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,7,Lane Transit District,Full Reporter,Urban,DT,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,7,Lane Transit District,Full Reporter,Urban,DT,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,636119,,,369127,,,197917,32001,1235164
,7,Lane Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,275153,,,,,275153
,7,Lane Transit District,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,96501,,,,,96501
,7,Lane Transit District,Full Reporter,Urban,RB,DO,Uses of Capital - Existing Section,59356,,,,75082,,,,,134438
,7,Lane Transit District,Full Reporter,Urban,RB,DO,Uses of Capital - Expansion Section,654605,,,,,,,,,654605
,7,Lane Transit District,Full Reporter,Urban,VP,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,7,Lane Transit District,Full Reporter,Urban,VP,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,66315,29675,2425331,,,185214,,2706535
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Uses of Capital - Existing Section,3843143,8678936,,381912,302872,,,1440935,842176,15489974
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Uses of Capital - Expansion Section,5349885,1132542,,5487177,4701563,,,2560537,795931,20027635
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,256685,1534188,31143323,37225562,702606,1734404,6582393,894512,80073673
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,23073484,,28674562,,,,305895,,52053941
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,SR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,SR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,9,Kalispel Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,0
,9,Kalispel Tribe of Indians,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,227170
,10,Klamath Tribes,Reduced Reporter,Tribe,CB,DO,Reduced Reporting,,,,,,,,,,0
,10,Klamath Tribes,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,145000
,11,Valley Regional Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,0,354883,0,,0,,354883
,11,Valley Regional Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,11,Valley Regional Transit,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,42514,,888473,0,109086,37788,479802,,1557663
,11,Valley Regional Transit,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,12,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,4586,86483,,,49097,,140166
,12,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,12,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,907246,15393,1312926,,,10720,30282,14860,2291427
,12,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,12,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,12,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,12,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,12,Municipality of Anchorage,Full Reporter,Urban,VP,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,14,Sitka Tribe of Alaska,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,0
,15,Snoqualmie Indian Tribe,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,0
,16,RiverCities Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,16,RiverCities Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,16,RiverCities Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,2278851,,,,,,,,2278851
,16,RiverCities Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,17,Stillaguamish Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,0
,17,Stillaguamish Tribe of Indians,Reduced Reporter,Tribe,VP,DO,Reduced Reporting,,,,,,,,,,249937
,18,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,286028,,,,,286028
,18,Ben Franklin Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,18,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,18,Ben Franklin Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,18,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,2020740,172660,71808,,37534,13432,306337,,2622511
,18,Ben Franklin Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,18,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,212690,,,52516,,265206
,18,Ben Franklin Transit,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,19,Intercity Transit,Full Reporter,Urban,CB,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,19,Intercity Transit,Full Reporter,Urban,CB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,19,Intercity Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,19,Intercity Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,19,Intercity Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,3151515,165422,5172023,98820,,298797,,8886577
,19,Intercity Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,7392805,,,8928844,,,,,16321649
,19,Intercity Transit,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,1810821,,,,,1810821
,19,Intercity Transit,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,20,Kitsap Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,1268202,,,,,1268202
,20,Kitsap Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,20,Kitsap Transit,Full Reporter,Urban,DT,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,20,Kitsap Transit,Full Reporter,Urban,DT,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,20,Kitsap Transit,Full Reporter,Urban,FB,DO,Uses of Capital - Existing Section,,41463,31880,3535,424345,9910,,,,511133
,20,Kitsap Transit,Full Reporter,Urban,FB,DO,Uses of Capital - Expansion Section,,,,477004,18772258,,,,,19249262
,20,Kitsap Transit,Full Reporter,Urban,FB,PT,Uses of Capital - Existing Section,,1619030,,,967946,,,,,2586976
,20,Kitsap Transit,Full Reporter,Urban,FB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,20,Kitsap Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,10433055,159130,27930,8604086,193055,1581013,589727,,21587996
,20,Kitsap Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,20,Kitsap Transit,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,20,Kitsap Transit,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,31608,,,247681,,279289
,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,14865,,,,,14865
,21,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,21,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,1683,1807839,3663580,,448176,568645,7640,6497563
,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,22,City of Pocatello,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,897223
,22,City of Pocatello,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,259832
,23,City of Seattle,Full Reporter,Urban,MG,PT,Uses of Capital - Existing Section,105979,158783,,,143469,,,,,408231
,23,City of Seattle,Full Reporter,Urban,MG,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,2222543,,,71902,,2294445
,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,1200359,740590,3294893,111044,168339,782464,,6297689
,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,28337,,,,,1519853,1548190
,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,31288,,,,,31288
,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,434931,,,,,434931
,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,1178252,68165,112064,10635202,,,407281,299158,12700122
,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,28,County of Pierce,Full Reporter,Urban,FB,PT,Uses of Capital - Existing Section,,217853,,,,,,,,217853
,28,County of Pierce,Full Reporter,Urban,FB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,,,,,21407358,,,,,21407358
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,1219056,,,,,1219056
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,49938,8457854,168980,503213,3494821,2547557,15222363
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,1399206,,3040674,,,,9210641,13650521
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,1702159,,,,,1702159
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,159677,,,,,159677
,30,Chickaloon Native Village,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,0
,31,Shoshone-Bannock Tribes ,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,280000
,34,Rogue Valley Transportation District,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,34,Rogue Valley Transportation District,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,57840,,74984,1614915,61081,54518,7730,,1871068
,34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,35,Washington State Ferries,Full Reporter,Urban,FB,DO,Uses of Capital - Existing Section,,113287912,,323420,54142545,,548253,830111,,169132241
,35,Washington State Ferries,Full Reporter,Urban,FB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,36,Makah Tribal Council,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO,Uses of Capital - Existing Section,68603,188389,,48291,,,,131952,,437235
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO,Uses of Capital - Expansion Section,17766,11789,,,,,,,,29555
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,,,,,,,,1146523,,1146523
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT,Uses of Capital - Existing Section,2720280,11956273,,,,,89257,,,14765810
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT,Uses of Capital - Expansion Section,1896360,523840,,2484849,45892,,,520460,,5471401
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO,Uses of Capital - Existing Section,6580614,2941600,131820,5140016,123861,,,11445467,,26363378
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO,Uses of Capital - Expansion Section,1175578042,412501513,9708116,70575035,83018259,57426,1677350,71923525,,1825039266
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,31017035,4288294,,25590942,,,,,,60896271
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,RB,PT,Uses of Capital - Expansion Section,9563596,,,,,,,,,9563596
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO,Uses of Capital - Existing Section,,,,,48931,,,287240,,336171
,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO,Uses of Capital - Expansion Section,58135385,3117935,,,2041033,,1718,152303,,63448374
,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO,Uses of Capital - Existing Section,27467612,1520333,269578,3234187,1890796,3284122,,10910150,,48576778
,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO,Uses of Capital - Expansion Section,43751,,,,,,,,,43751
,43,Link Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,46620,,,,,46620
,43,Link Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,43,Link Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,43,Link Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,43,Link Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,810982,17436,125346,7117652,3,,713591,0,8785010
,43,Link Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,44,Skagit Transit,Full Reporter,Urban,CB,DO,Uses of Capital - Existing Section,,10636,0,0,0,11704,,21165,,43505
,44,Skagit Transit,Full Reporter,Urban,CB,DO,Uses of Capital - Expansion Section,,0,,0,,,,,,0
,44,Skagit Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,0,0,81319,58813,,106357,,246489
,44,Skagit Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,0,,,,,,0
,44,Skagit Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,42803,17267,1508985,2999457,47109,,85192,,4700813
,44,Skagit Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,17525,,0,,,,,,17525
,44,Skagit Transit,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,0,0,405689,18122,,,,423811
,44,Skagit Transit,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,0,,,,,,0
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,172807
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,396300
,46,City of Wilsonville,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,46,City of Wilsonville,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,46,City of Wilsonville,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,7763,,1924138,55587,,26104,245572,2259164
,46,City of Wilsonville,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,47,City of Corvallis,Reduced Reporter,Urban,MB,PT,Reduced Reporting,,,,,,,,,,64310
,48,City of Lewiston,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,48,City of Lewiston,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,51,Asotin County,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,51,Asotin County,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,191309
,51,Asotin County,Reduced Reporter,Urban,VP,DO,Reduced Reporting,,,,,,,,,,101350
,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,45612
,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,0
,55,Kootenai County,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,2221194
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO,Uses of Capital - Expansion Section,,13217,,,,,,,,13217
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
