NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count
3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,0,10987,10987,0,9050,9050,0,1910,1910,0,5450,5450,0,27397,27397,0,0,0,0,27397,27397,0,5.09,5.09,0,5.5,5.5,0,1.33,1.33,0,3.62,3.62,0,15.54,15.54,0,0,0,0,15.54,15.54,0,0,0,0,0,0,0,0,0,0,19,19,0,19,19,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.03,0.03
5,City of Everett,Full Reporter,Urban,DR,DO,29476,17235,46711,0,6225,6225,0,4013,4013,0,11364,11364,29476,38837,68313,0,0,0,29476,38837,68313,20,9.9,29.9,0,3.3,3.3,0,2.1,2.1,0,5.9,5.9,20,21.2,41.2,0,0,0,20,21.2,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,City of Everett,Full Reporter,Urban,MB,DO,99232,18037,117269,0,16622,16622,0,9631,9631,152,28432,28584,99384,72722,172106,0,0,0,99384,72722,172106,64,11.1,75.1,0,9.1,9.1,0,4.9,4.9,0,15.1,15.1,64,40.2,104.2,0,0,0,64,40.2,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,City of Yakima,Full Reporter,Urban,MB,DO,58118,13384,71502,0,6534,6534,0,0,0,0,8266,8266,58118,28184,86302,0,0,0,58118,28184,86302,32,7,39,0,3,3,0,0,0,0,7,7,32,17,49,0,0,0,32,17,49,14970,0,14970,0,4089,4089,0,0,0,0,0,0,14970,4089,19059,0,0,0,14970,4089,19059,16,0,16,0,4,4,0,0,0,0,0,0,16,4,20,0,0,0,16,4,20
6,City of Yakima,Full Reporter,Urban,VP,DO,0,0,0,0,0,0,0,32,32,0,734,734,0,766,766,0,0,0,0,766,766,0,0,0,0,0,0,0,0.02,0.02,0,0.4,0.4,0,0.42,0.42,0,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Lane Transit District,Full Reporter,Urban,MB,DO,169658,38893,208551,0,41531,41531,0,11173,11173,0,50950,50950,169658,142547,312205,0,3224,3224,169658,145771,315429,113.11,22.62,135.73,0,25.37,25.37,0,6.51,6.51,0,28.13,28.13,113.11,82.63,195.74,0,1.77,1.77,113.11,84.4,197.51,0,0,0,0,0,0,0,0,0,0,951,951,0,951,951,0,0,0,0,951,951,0,0,0,0,0,0,0,0,0,0,0.69,0.69,0,0.69,0.69,0,0,0,0,0.69,0.69
7,Lane Transit District,Full Reporter,Urban,RB,DO,77842,17845,95687,0,27379,27379,0,5126,5126,0,23377,23377,77842,73727,151569,0,1479,1479,77842,75206,153048,51.89,10.38,62.27,0,15.5,15.5,0,2.99,2.99,0,12.91,12.91,51.89,41.78,93.67,0,0.81,0.81,51.89,42.59,94.48,0,0,0,0,0,0,0,0,0,0,437,437,0,437,437,0,0,0,0,437,437,0,0,0,0,0,0,0,0,0,0,0.31,0.31,0,0.31,0.31,0,0,0,0,0.31,0.31
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,373397,226818,600215,0,428312,428312,0,283112,283112,0,202815,202815,373397,1141057,1514454,0,62793,62793,373397,1203850,1577247,194,126,320,0,221,221,0,158,158,0,105,105,194,610,804,0,34.7,34.7,194,644.7,838.7,0,0,0,0,0,0,0,0,0,0,4407,4407,0,4407,4407,0,0,0,0,4407,4407,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,4,4
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,1968006,314926,2282932,0,595569,595569,0,53775,53775,0,403296,403296,1968006,1367566,3335572,0,56827,56827,1968006,1424393,3392399,1044,175,1219,0,338,338,0,29.5,29.5,0,210,210,1044,752.5,1796.5,0,31.2,31.2,1044,783.7,1827.7,338680,200,338880,0,0,0,0,0,0,0,8763,8763,338680,8963,347643,0,0,0,338680,8963,347643,254.75,0.3,255.05,0,0,0,0,0,0,0,6,6,254.75,6.3,261.05,0,0,0,254.75,6.3,261.05
12,Municipality of Anchorage,Full Reporter,Urban,MB,DO,208506,17243,225749,0,52521,52521,0,28104,28104,0,49585,49585,208506,147453,355959,0,270,270,208506,147723,356229,120,10,130,0,33.5,33.5,0,17,17,0,33,33,120,93.5,213.5,0,0.5,0.5,120,94,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,RiverCities Transit,Full Reporter,Urban,MB,DO,34734,7048,41782,0,0,0,0,2309,2309,0,4755,4755,34734,14112,48846,0,0,0,34734,14112,48846,24,3.76,27.76,0,0,0,0,0.89,0.89,0,2.35,2.35,24,7,31,0,0,0,24,7,31,0,0,0,0,0,0,0,0,0,0,277,277,0,277,277,0,0,0,0,277,277,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
18,Ben Franklin Transit,Full Reporter,Urban,DR,DO,69563,25128,94691,0,7506,7506,0,3044,3044,0,24524,24524,69563,60202,129765,0,0,0,69563,60202,129765,81,22,103,0,11.96,11.96,0,2.53,2.53,0,18.32,18.32,81,54.81,135.81,0,0,0,81,54.81,135.81,55148,9183,64331,0,13222,13222,0,1289,1289,0,6363,6363,55148,30057,85205,0,0,0,55148,30057,85205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Ben Franklin Transit,Full Reporter,Urban,MB,DO,173203,17040,190243,0,15302,15302,0,6174,6174,0,49744,49744,173203,88260,261463,0,0,0,173203,88260,261463,147,15,162,0,24.39,24.39,0,5.13,5.13,0,37.17,37.17,147,81.69,228.69,0,0,0,147,81.69,228.69,84172,7959,92131,0,26956,26956,0,2614,2614,0,12907,12907,84172,50436,134608,0,0,0,84172,50436,134608,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
18,Ben Franklin Transit,Full Reporter,Urban,VP,DO,0,4029,4029,0,1663,1663,0,417,417,0,3359,3359,0,9468,9468,0,0,0,0,9468,9468,0,3,3,0,2.65,2.65,0,0.35,0.35,0,3,3,0,9,9,0,0,0,0,9,9,0,866,866,0,2930,2930,0,177,177,0,872,872,0,4845,4845,0,0,0,0,4845,4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Intercity Transit,Full Reporter,Urban,CB,DO,6265,1060,7325,0,1308,1308,0,200,200,0,1215,1215,6265,3783,10048,0,0,0,6265,3783,10048,3.79,0.58,4.37,0,0.82,0.82,0,0.14,0.14,0,0.71,0.71,3.79,2.25,6.04,0,0,0,3.79,2.25,6.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Intercity Transit,Full Reporter,Urban,DR,DO,145286,46303,191589,0,17626,17626,0,696,696,0,25938,25938,145286,90563,235849,0,0,0,145286,90563,235849,73.34,24.9,98.24,0,11.11,11.11,0,0.48,0.48,0,15.22,15.22,73.34,51.71,125.05,0,0,0,73.34,51.71,125.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Intercity Transit,Full Reporter,Urban,MB,DO,265874,44986,310860,0,55506,55506,0,13808,13808,0,51556,51556,265874,165856,431730,0,0,0,265874,165856,431730,160.87,24.49,185.36,0,34.99,34.99,0,9.62,9.62,0,30.26,30.26,160.87,99.36,260.23,0,0,0,160.87,99.36,260.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Intercity Transit,Full Reporter,Urban,VP,DO,0,8948,8948,0,9627,9627,0,1079,1079,0,1376,1376,0,21030,21030,0,0,0,0,21030,21030,0,5.03,5.03,0,6.08,6.08,0,0.76,0.76,0,0.81,0.81,0,12.68,12.68,0,0,0,0,12.68,12.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Kitsap Transit,Full Reporter,Urban,DR,DO,86290,46284,132574,0,12278,12278,0,8537,8537,0,25170,25170,86290,92269,178559,0,1807,1807,86290,94076,180366,59,29,88,0,7.83,7.83,0,6.17,6.17,0,16.34,16.34,59,59.34,118.34,0,1.02,1.02,59,60.36,119.36,4038,0,4038,0,366,366,0,0,0,0,1230,1230,4038,1596,5634,0,0,0,4038,1596,5634,9,0,9,0,0.33,0.33,0,0,0,0,1.82,1.82,9,2.15,11.15,0,0,0,9,2.15,11.15
20,Kitsap Transit,Full Reporter,Urban,FB,DO,68491,0,68491,0,17811,17811,0,494,494,0,6457,6457,68491,24762,93253,0,2093,2093,68491,26855,95346,49,0,49,0,11.68,11.68,0,0.32,0.32,0,5,5,49,17,66,0,1.18,1.18,49,18.18,67.18,855,0,855,0,0,0,0,0,0,0,0,0,855,0,855,0,0,0,855,0,855,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
20,Kitsap Transit,Full Reporter,Urban,MB,DO,165810,35465,201275,0,61821,61821,0,14510,14510,0,42767,42767,165810,154563,320373,0,3088,3088,165810,157651,323461,114,23,137,0,39.4,39.4,0,10.5,10.5,0,27.8,27.8,114,100.7,214.7,0,1.74,1.74,114,102.44,216.44,32507,204,32711,0,1841,1841,0,0,0,0,2091,2091,32507,4136,36643,0,0,0,32507,4136,36643,66,1,67,0,1.64,1.64,0,0,0,0,3.08,3.08,66,5.72,71.72,0,0,0,66,5.72,71.72
20,Kitsap Transit,Full Reporter,Urban,VP,DO,0,3590,3590,0,1194,1194,0,476,476,0,1402,1402,0,6662,6662,0,101,101,0,6763,6763,0,2,2,0,0.76,0.76,0,0.34,0.34,0,0.91,0.91,0,4.01,4.01,0,0.06,0.06,0,4.07,4.07,0,0,0,0,36,36,0,0,0,0,69,69,0,105,105,0,0,0,0,105,105,0,0,0,0,0.03,0.03,0,0,0,0,0.1,0.1,0,0.13,0.13,0,0,0,0,0.13,0.13
21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO,88615,38284,126899,0,11078,11078,0,1333,1333,0,17243,17243,88615,67938,156553,0,0,0,88615,67938,156553,55.48,23.49,78.97,0,7.1,7.1,0,0.95,0.95,0,9.96,9.96,55.48,41.5,96.98,0,0,0,55.48,41.5,96.98,249,0,249,0,0,0,0,0,0,0,0,0,249,0,249,0,0,0,249,0,249,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO,194929,37341,232270,0,34473,34473,0,9590,9590,0,34651,34651,194929,116055,310984,0,0,0,194929,116055,310984,124.52,22.31,146.83,0,21.18,21.18,0,5.5,5.5,0,19.93,19.93,124.52,68.92,193.44,0,0,0,124.52,68.92,193.44,206,0,206,0,0,0,0,0,0,0,0,0,206,0,206,0,0,0,206,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO,0,370,370,0,376,376,0,60,60,0,195,195,0,1001,1001,0,0,0,0,1001,1001,0,0.2,0.2,0,0.23,0.23,0,0.04,0.04,0,0.11,0.11,0,0.58,0.58,0,0,0,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,83672,22494,106166,0,9860,9860,0,7153,7153,0,17525,17525,83672,57032,140704,0,0,0,83672,57032,140704,51,11.5,62.5,0,5.5,5.5,0,3.6,3.6,0,9.8,9.8,51,30.4,81.4,0,0,0,51,30.4,81.4,3989,0,3989,0,341,341,0,0,0,0,69,69,3989,410,4399,0,0,0,3989,410,4399,6,0,6,0,0.6,0.6,0,0,0,0,0,0,6,0.6,6.6,0,0,0,6,0.6,6.6
24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,295592,53451,349043,0,78330,78330,0,36839,36839,0,89151,89151,295592,257771,553363,0,0,0,295592,257771,553363,164,30.9,194.9,0,43.4,43.4,0,18.3,18.3,0,49.74,49.74,164,142.34,306.34,0,0,0,164,142.34,306.34,47917,441,48358,0,1352,1352,0,373,373,0,222,222,47917,2388,50305,0,0,0,47917,2388,50305,29,0,29,0,2.4,2.4,0,0,0,0,0,0,29,2.4,31.4,0,0,0,29,2.4,31.4
24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,0,0,0,0,30,30,0,150,150,0,1862,1862,0,2042,2042,0,0,0,0,2042,2042,0,0,0,0,0.09,0.09,0,0.08,0.08,0,1.11,1.11,0,1.28,1.28,0,0,0,0,1.28,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO,222270,44240,266510,4750,49995,54745,0,21006,21006,0,64564,64564,227020,179805,406825,0,31,31,227020,179836,406856,125.32,23,148.32,2.68,28.38,31.06,0,13,13,0,35.05,35.05,128,99.43,227.43,0,0.01,0.01,128,99.44,227.44,109,0,109,0,1459,1459,0,0,0,0,1390,1390,109,2849,2958,0,0,0,109,2849,2958,0,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2
29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO,83581,19351,102932,0,22108,22108,0,4101,4101,0,26674,26674,83581,72234,155815,0,2441,2441,83581,74675,158256,47.5,10.24,57.74,0,11.66,11.66,0,2.27,2.27,0,15.21,15.21,47.5,39.38,86.88,0,1.82,1.82,47.5,41.2,88.7,762,110,872,0,0,0,0,0,0,0,99,99,762,209,971,0,0,0,762,209,971,0.5,0,0.5,0,0,0,0,0,0,0,0.24,0.24,0.5,0.24,0.74,0,0,0,0.5,0.24,0.74
29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO,585080,149281,734361,0,124996,124996,0,28675,28675,0,190149,190149,585080,493101,1078181,0,17883,17883,585080,510984,1096064,332.5,79.81,412.31,0,66.3,66.3,0,15.9,15.9,0,108.52,108.52,332.5,270.53,603.03,0,12.84,12.84,332.5,283.37,615.87,5337,946,6283,0,0,0,0,0,0,0,696,696,5337,1642,6979,0,0,0,5337,1642,6979,3.5,0,3.5,0,0,0,0,0,0,0,1.7,1.7,3.5,1.7,5.2,0,0,0,3.5,1.7,5.2
