State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
,1,King County Department of Metro Transit,Full Reporter,Urban,LR,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,10840645,0,0,10840645,0,0
,1,King County Department of Metro Transit,Full Reporter,Urban,LR,PT,Vehicle Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,18537418,0,0,18537418,0,0
,1,King County Department of Metro Transit,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,13460928,3941577,7364249,4165280,0,0,3026953,0,0,570046,0,0,235855,0,32764888,32764888,0
,1,King County Department of Metro Transit,Full Reporter,Urban,MB,DO,General Administration,0,0,22668978,4488682,9541055,62194516,0,0,1065567,3625503,13079711,0,0,0,910243,0,117574255,117574255,0
,1,King County Department of Metro Transit,Full Reporter,Urban,MB,DO,Total,153845106,33901682,106192480,27463484,150634245,92300049,12469601,2772754,33717692,3676725,13079711,605254,0,0,1331864,0,631990647,631990647,0
,1,King County Department of Metro Transit,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,46082641,12636599,26067182,1018859,527951,276663,28826541,0,0,35208,0,0,150992,0,115622636,115622636,0
,1,King County Department of Metro Transit,Full Reporter,Urban,MB,DO,Vehicle Operations,153845106,33901682,23979933,6396626,107661759,24921394,11941650,2496091,798631,51222,0,0,0,0,34774,0,366028868,366028868,0
,1,King County Department of Metro Transit,Full Reporter,Urban,MB,PT,Facility Maintenance,0,0,110500,19979,62768,19598,0,0,18492,0,0,4567,329534,0,388,0,565826,565826,0
,1,King County Department of Metro Transit,Full Reporter,Urban,MB,PT,General Administration,0,0,367831,78894,165401,773809,0,0,14604,14287,0,0,1531702,0,7764,0,2954292,2954292,0
,1,King County Department of Metro Transit,Full Reporter,Urban,MB,PT,Total,0,0,533015,111831,253810,931959,0,0,43967,14287,0,4567,8246762,0,8287,0,10148485,10148485,0
,1,King County Department of Metro Transit,Full Reporter,Urban,MB,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,1168648,0,0,0,1168648,1168648,0
,1,King County Department of Metro Transit,Full Reporter,Urban,MB,PT,Vehicle Operations,0,0,54684,12958,25641,138552,0,0,10871,0,0,0,5216878,0,135,0,5459719,5459719,0
,1,King County Department of Metro Transit,Full Reporter,Urban,SR,DO,Facility Maintenance,0,0,507300,140734,306038,8464,0,0,38953,0,0,0,0,0,990,0,1002479,1002479,0
,1,King County Department of Metro Transit,Full Reporter,Urban,SR,DO,General Administration,0,0,1134192,156862,458305,996515,0,0,49507,36738,90681,0,0,0,12156,0,2934956,2934956,0
,1,King County Department of Metro Transit,Full Reporter,Urban,SR,DO,Total,2146026,441690,3396360,692006,2984535,1098802,11929,0,849686,241098,90681,181,0,0,15642,0,11968636,11968636,0
,1,King County Department of Metro Transit,Full Reporter,Urban,SR,DO,Vehicle Maintenance,0,0,864830,142031,453005,44894,11929,0,755174,0,0,181,0,0,1773,0,2273817,2273817,0
,1,King County Department of Metro Transit,Full Reporter,Urban,SR,DO,Vehicle Operations,2146026,441690,890038,252379,1767187,48929,0,0,6052,204360,0,0,0,0,723,0,5757384,5757384,0
,1,King County Department of Metro Transit,Full Reporter,Urban,TB,DO,Facility Maintenance,0,0,4764873,1454986,2503535,525341,0,0,716963,0,0,68522,0,0,32855,0,10067075,10067075,0
,1,King County Department of Metro Transit,Full Reporter,Urban,TB,DO,General Administration,0,0,2557320,497443,1086397,7128730,0,0,121549,394446,851178,0,0,0,103822,0,12740885,12740885,0
,1,King County Department of Metro Transit,Full Reporter,Urban,TB,DO,Total,17362129,3825961,13740942,3696587,17837430,9979485,63805,165211,2767542,1783303,851178,70817,0,0,150424,0,72294814,72294814,0
,1,King County Department of Metro Transit,Full Reporter,Urban,TB,DO,Vehicle Maintenance,0,0,3752441,1028779,2122517,66681,3996,16485,1861114,0,0,2295,0,0,9843,0,8864151,8864151,0
,1,King County Department of Metro Transit,Full Reporter,Urban,TB,DO,Vehicle Operations,17362129,3825961,2666308,715379,12124981,2258733,59809,148726,67916,1388857,0,0,0,0,3904,0,40622703,40622703,0
,1,King County Department of Metro Transit,Full Reporter,Urban,VP,DO,Facility Maintenance,0,0,33773,9369,21822,5928,0,0,6439,0,0,20,0,0,0,0,77351,77351,0
,1,King County Department of Metro Transit,Full Reporter,Urban,VP,DO,General Administration,0,0,2522663,428634,1160963,1085222,0,0,13532,70661,743708,0,0,0,8430,0,6033813,6033813,0
,1,King County Department of Metro Transit,Full Reporter,Urban,VP,DO,Total,0,0,2556436,438003,1182785,2627812,758050,0,47065,70661,743708,20,0,0,9408,0,8433948,8433948,0
,1,King County Department of Metro Transit,Full Reporter,Urban,VP,DO,Vehicle Maintenance,0,0,0,0,0,1536662,0,0,0,0,0,0,0,0,0,0,1536662,1536662,0
,1,King County Department of Metro Transit,Full Reporter,Urban,VP,DO,Vehicle Operations,0,0,0,0,0,0,758050,0,27094,0,0,0,0,0,978,0,786122,786122,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,DO,Facility Maintenance,0,0,0,0,0,203670,0,0,27549,0,0,0,0,0,0,0,231219,231219,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,DO,General Administration,0,0,694121,98692,214443,331466,0,0,199594,153883,247796,1882,0,0,106238,0,2048115,2048115,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,DO,Total,2072650,444315,2715996,430617,2356150,699092,192341,8779,385344,153883,247796,1882,0,0,106238,0,9815083,9815083,9555965
,2,Spokane Transit Authority,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0,0,625519,126251,340849,12948,875,676,149252,0,0,0,0,0,0,0,1256370,1256370,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,DO,Vehicle Operations,2072650,444315,1396356,205674,1800858,151008,191466,8103,8949,0,0,0,0,0,0,0,6279379,6279379,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,Facility Maintenance,0,0,0,0,0,20143,0,0,2725,0,0,0,92377,0,0,0,115245,115245,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,General Administration,0,0,62294,6176,31559,32783,0,0,19740,15219,24507,0,814528,0,0,0,1006806,1006806,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,Total,0,0,62294,6176,31559,52926,137005,0,22465,15219,24507,0,3665097,0,0,0,4017248,4017248,3939715
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,456771,0,0,0,456771,456771,0
,2,Spokane Transit Authority,Full Reporter,Urban,DR,PT,Vehicle Operations,0,0,0,0,0,0,137005,0,0,0,0,0,2301421,0,0,0,2438426,2438426,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,1221087,234162,586947,1187939,0,0,927539,0,0,0,0,0,0,0,4157674,4157674,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,General Administration,0,0,4570850,694967,1545836,1084518,0,0,1259558,1026345,1367042,37326,0,0,435137,0,12021579,12021579,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,Total,15148950,2354093,12086714,2087828,11578222,3808670,2060267,500650,4702214,1026345,1367042,37326,0,0,591193,0,57349514,57349514,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,3631577,675111,1619272,214365,29673,3159,2327494,0,0,0,0,0,2775,0,8503426,8503426,0
,2,Spokane Transit Authority,Full Reporter,Urban,MB,DO,Vehicle Operations,15148950,2354093,2663200,483588,7826167,1321848,2030594,497491,187623,0,0,0,0,0,153281,0,32666835,32666835,0
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,Facility Maintenance,0,0,0,0,0,8660,0,0,1171,0,0,0,0,0,0,0,9831,9831,0
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,General Administration,0,0,156021,23064,53422,11067,0,0,8498,8483,118542,73,0,0,6740,0,385910,385910,0
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,Total,0,0,156021,23064,53422,80813,69828,0,21561,8483,118542,384,0,0,9051,0,541169,541169,0
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,Vehicle Maintenance,0,0,0,0,0,57260,0,0,11892,0,0,0,0,0,0,0,69152,69152,0
,2,Spokane Transit Authority,Full Reporter,Urban,VP,DO,Vehicle Operations,0,0,0,0,0,3826,69828,0,0,0,0,311,0,0,2311,0,76276,76276,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,Facility Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,2004590,0,0,2004590,0,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,General Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,7644217,0,0,7644217,0,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,47909514,0,0,47909514,0,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,10996809,0,0,10996809,0,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,CB,PT,Vehicle Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,27263898,0,0,27263898,0,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Facility Maintenance,0,0,35379,6768,17008,103381,0,0,1929,0,0,0,0,0,3,0,164468,164468,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,General Administration,0,0,228522,43375,116510,127467,0,0,4133,12351,75504,6148,0,0,2888,0,616898,616898,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Total,732707,394000,506337,103935,943160,251677,57494,4761,29892,12351,75504,6148,0,0,3409,0,3121375,3121375,2973422
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0,0,38863,7410,21877,2115,13271,885,23057,0,0,0,0,0,15,0,107493,107493,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO,Vehicle Operations,732707,394000,203573,46382,787765,18714,44223,3876,773,0,0,0,0,0,503,0,2232516,2232516,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,Facility Maintenance,0,0,78646,15618,38203,212198,0,0,6564,0,0,0,74956,0,7,0,426192,426192,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,General Administration,0,0,701005,133752,353503,374125,0,0,10920,34129,389,15372,675142,0,7379,0,2305716,2305716,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,Total,0,0,1520800,315822,793554,656187,0,0,20071,34129,389,15372,5489130,0,9172,0,8854626,8854626,8854626
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0,0,80900,15448,46097,4455,0,0,167,0,0,0,611964,0,44,0,759075,759075,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,DR,PT,Vehicle Operations,0,0,660249,151004,355751,65409,0,0,2420,0,0,0,4127068,0,1742,0,5363643,5363643,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,1082456,248231,528285,1142776,0,0,227459,0,0,0,0,0,175,0,3229382,3229382,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,General Administration,0,0,5898006,1019775,2855056,5654831,0,0,223693,964376,1214789,269175,0,0,179518,0,18279219,18279219,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Total,15247920,2659798,13850905,2613649,14887644,10725012,544613,372197,4172732,974438,1214789,269175,0,0,194718,0,67727590,67727590,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,2897349,529726,1545423,37881,64779,4322,3657722,0,0,0,0,0,876,0,8738078,8738078,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO,Vehicle Operations,15247920,2659798,3973094,815917,9958880,3889524,479834,367875,63858,10062,0,0,0,0,14149,0,37480911,37480911,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Facility Maintenance,0,0,59487,14813,31589,41821,0,0,21468,0,0,0,0,0,2,0,169180,169180,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,General Administration,0,0,202328,37062,94956,129959,0,0,3597,50706,787944,5667,0,0,3118,0,1315337,1315337,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Total,0,0,1137390,204158,573257,239260,567085,17589,229490,51616,787944,5667,0,0,22688,0,3836144,3836144,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Vehicle Maintenance,0,0,424189,80882,219965,19258,0,0,200136,0,0,0,0,0,90,0,944520,944520,0
,3,Pierce County Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO,Vehicle Operations,0,0,451386,71401,226747,48222,567085,17589,4289,910,0,0,0,0,19478,0,1407107,1407107,0
,4,Confederated Tribes of the Colville Indian Reservation,Reduced Reporter,Tribe,FB,DO,Total,,,,,,,,,,,,,,,,775284,775284,775284,
,4,Confederated Tribes of the Colville Indian Reservation,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,171462,171462,171462,
,5,City of Everett,Full Reporter,Urban,DR,DO,Facility Maintenance,0,0,164928,35919,99989,160566,0,0,8625,0,0,0,0,0,753,0,470780,470780,0
,5,City of Everett,Full Reporter,Urban,DR,DO,General Administration,1410,0,529178,75476,228602,221101,0,0,8661,118909,255415,51579,0,0,24845,0,1515176,1515176,0
,5,City of Everett,Full Reporter,Urban,DR,DO,Total,863163,369382,1475127,259440,1376844,465338,137212,6040,362310,118909,255415,51579,0,0,30931,0,5771690,5771690,4913935
,5,City of Everett,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0,0,243754,38023,138343,46460,4183,999,230706,0,0,0,0,0,0,0,702468,702468,0
,5,City of Everett,Full Reporter,Urban,DR,DO,Vehicle Operations,861753,369382,537267,110022,909910,37211,133029,5041,114318,0,0,0,0,0,5333,0,3083266,3083266,0
,5,City of Everett,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,360017,73400,214061,352292,0,0,21539,0,0,40769,0,0,1613,0,1063691,1063691,0
,5,City of Everett,Full Reporter,Urban,MB,DO,General Administration,2798,0,1190682,154234,608800,467103,0,0,19886,285974,858583,64631,0,0,30339,0,3683030,3683030,0
,5,City of Everett,Full Reporter,Urban,MB,DO,Total,3115098,897356,2746118,458664,3505201,1046637,333880,54942,1074362,345002,858583,105400,0,0,34524,0,14575767,14575767,0
,5,City of Everett,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,629326,77698,338948,159822,8548,2042,1007534,0,0,0,0,0,0,0,2223918,2223918,0
,5,City of Everett,Full Reporter,Urban,MB,DO,Vehicle Operations,3112300,897356,566093,153332,2343392,67420,325332,52900,25403,59028,0,0,0,0,2572,0,7605128,7605128,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,Facility Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,21460,0,0,0,21460,21460,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,General Administration,0,0,13049,1240,6438,0,0,0,0,466,0,0,184559,0,0,0,205752,205752,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,Total,0,0,25251,2952,11466,0,0,0,0,466,0,0,429208,0,0,0,469343,469343,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,30045,0,0,0,30045,30045,0
,6,City of Yakima,Full Reporter,Urban,CB,PT,Vehicle Operations,0,0,12202,1712,5028,0,0,0,0,0,0,0,193144,0,0,0,212086,212086,0
,6,City of Yakima,Full Reporter,Urban,DR,PT,Facility Maintenance,0,0,1097,175,529,0,0,0,0,0,0,0,26702,0,0,0,28503,28503,0
,6,City of Yakima,Full Reporter,Urban,DR,PT,General Administration,0,0,7680,1226,3704,0,0,0,0,1399,62548,0,122827,0,0,0,199384,199384,0
,6,City of Yakima,Full Reporter,Urban,DR,PT,Total,0,0,20979,3113,9261,42544,48416,1484,0,1399,62548,0,534032,0,0,0,723776,723776,723776
,6,City of Yakima,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0,0,0,0,0,42544,1452,89,0,0,0,0,96126,0,0,0,140211,140211,0
,6,City of Yakima,Full Reporter,Urban,DR,PT,Vehicle Operations,0,0,12202,1712,5028,0,46964,1395,0,0,0,0,288377,0,0,0,355678,355678,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,0,0,0,65881,0,0,0,0,0,0,0,0,0,0,65881,65881,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,General Administration,0,0,417114,80877,169763,579637,0,0,13437,7108,387694,0,0,0,14183,0,1669813,1669813,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,Total,1654233,238382,1058565,170524,1299831,1313185,289599,24949,110219,7108,387694,0,0,0,21940,0,6576229,6576229,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,197052,26039,113817,298421,7240,1247,81833,0,0,0,0,0,0,0,725649,725649,0
,6,City of Yakima,Full Reporter,Urban,MB,DO,Vehicle Operations,1654233,238382,444399,63608,1016251,369246,282359,23702,14949,0,0,0,0,0,7757,0,4114886,4114886,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,Facility Maintenance,0,0,1097,175,529,2871,0,0,0,0,0,0,0,0,0,0,4672,4672,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,General Administration,0,0,7680,1226,3704,0,0,0,0,933,90117,0,0,0,104,0,103764,103764,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,Total,0,0,8777,1401,4233,30921,18837,1048,0,933,90117,0,0,0,104,0,156371,156371,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,Vehicle Maintenance,0,0,0,0,0,28050,1130,63,0,0,0,0,0,0,0,0,29243,29243,0
,6,City of Yakima,Full Reporter,Urban,VP,DO,Vehicle Operations,0,0,0,0,0,0,17707,985,0,0,0,0,0,0,0,0,18692,18692,0
,7,Lane Transit District,Full Reporter,Urban,DR,PT,Facility Maintenance,0,0,5458,907,6366,28168,0,0,422,0,0,0,1955,0,0,0,43276,43276,0
,7,Lane Transit District,Full Reporter,Urban,DR,PT,General Administration,0,0,30411,5139,29770,263726,0,0,66443,15304,2742,0,463853,0,0,0,877388,877388,0
,7,Lane Transit District,Full Reporter,Urban,DR,PT,Total,0,0,35869,6046,36136,291894,0,0,66865,15304,2742,0,3870701,0,0,0,4325557,4325557,2389805
,7,Lane Transit District,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,386242,0,0,0,386242,386242,0
,7,Lane Transit District,Full Reporter,Urban,DR,PT,Vehicle Operations,0,0,0,0,0,0,0,0,0,0,0,0,3018651,0,0,0,3018651,3018651,0
,7,Lane Transit District,Full Reporter,Urban,DR,TX,Facility Maintenance,0,0,11350,1886,13240,57872,0,0,879,0,0,0,179323,0,0,0,264550,264550,0
,7,Lane Transit District,Full Reporter,Urban,DR,TX,General Administration,0,0,29445,4976,28824,315525,0,0,2757,31189,5702,0,872308,0,0,0,1290726,1290726,0
,7,Lane Transit District,Full Reporter,Urban,DR,TX,Total,0,0,40795,6862,42064,373397,0,0,3636,31189,5702,0,4644990,0,0,0,5148635,5148635,0
,7,Lane Transit District,Full Reporter,Urban,DR,TX,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,672575,0,0,0,672575,672575,0
,7,Lane Transit District,Full Reporter,Urban,DR,TX,Vehicle Operations,0,0,0,0,0,0,0,0,0,0,0,0,2920784,0,0,0,2920784,2920784,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,Facility Maintenance,0,0,418684,69611,491700,690482,0,0,33564,0,0,4790,0,0,4283,0,1713114,1713114,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,General Administration,0,0,2416098,415444,2383101,1133298,0,0,105338,442431,217812,0,0,0,219839,0,7333361,7333361,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,Total,6665849,1318833,6099143,931914,12463619,1975235,1143519,108866,1813505,445386,217812,4790,0,0,260877,0,33449348,33449348,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0,0,1826257,308925,1476196,96474,18661,1486,1658978,0,0,0,0,0,3963,0,5390940,5390940,0
,7,Lane Transit District,Full Reporter,Urban,MB,DO,Vehicle Operations,6665849,1318833,1438104,137934,8112622,54981,1124858,107380,15625,2955,0,0,0,0,32792,0,19011933,19011933,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,Facility Maintenance,0,0,151,25,175,239,0,0,12,0,0,0,21809,0,0,0,22411,22411,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,General Administration,0,0,835,141,818,0,0,0,36,154,74,0,64305,0,0,0,66363,66363,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,Total,0,0,986,166,993,239,0,0,48,154,74,0,404729,0,0,0,407389,407389,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,Vehicle Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,23603,0,0,0,23603,23603,0
,7,Lane Transit District,Full Reporter,Urban,MB,PT,Vehicle Operations,0,0,0,0,0,0,0,0,0,0,0,0,295012,0,0,0,295012,295012,0
,7,Lane Transit District,Full Reporter,Urban,RB,DO,Facility Maintenance,0,0,137565,22855,161506,488141,0,0,11070,0,0,1502,0,0,1343,0,823982,823982,0
,7,Lane Transit District,Full Reporter,Urban,RB,DO,General Administration,0,0,755175,129858,747019,282670,0,0,34556,194770,69788,0,0,0,68915,0,2282751,2282751,0
,7,Lane Transit District,Full Reporter,Urban,RB,DO,Total,2089597,413425,1893720,289017,3896362,817109,389564,32797,550296,194770,69788,1502,0,0,81732,0,10719679,10719679,0
,7,Lane Transit District,Full Reporter,Urban,RB,DO,Vehicle Maintenance,0,0,550166,93065,444709,29063,6405,448,499772,0,0,0,0,0,1194,0,1624822,1624822,0
,7,Lane Transit District,Full Reporter,Urban,RB,DO,Vehicle Operations,2089597,413425,450814,43239,2543128,17235,383159,32349,4898,0,0,0,0,0,10280,0,5988124,5988124,0
,7,Lane Transit District,Full Reporter,Urban,VP,PT,Facility Maintenance,0,0,3192,530,3724,5084,0,0,247,0,0,0,412,0,0,0,13189,13189,0
,7,Lane Transit District,Full Reporter,Urban,VP,PT,General Administration,0,0,16833,2844,16478,1450,0,0,9138,3279,1604,0,90764,0,0,0,142390,142390,0
